id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
337404,"[35, 80]",Cruella,en,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",410.526,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,8.1,2021-05-26
1030340,"[35, 18, 10749]",Jumping from High Places,en,"To honor her best friend's last wish, a young woman with severe anxiety confronts her greatest fears to try and reclaim her life — and perhaps find love.",406.038,/kb64uk8TU1KGQF5lshgr6Y5qQgq.jpg,5.3,2022-10-05
774825,"[16, 35, 12, 10751]",The Ice Age Adventures of Buck Wild,en,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,349.93,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,6.7,2022-01-28
629542,"[16, 35, 10751, 80]",The Bad Guys,en,"When the infamous Bad Guys are finally caught after years of countless heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",359.633,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,7.7,2022-03-17
882040,"[35, 10749]",30 Nights with My Ex,es,"At the request of his daughter, Turbo is reluctantly forced to open his doors for 30 days to his emotionally fragile and eccentric ex-wife, Loba, following a prolonged stay at a mental hospital. As old feelings reemerge, Turbo and Loba find themselves at the center of a perfect storm that could set them on an odyssey of rediscovery… or send them both back to the madhouse.",370.758,/nXbhchOec3MKtAcKPO82Qu8r5AW.jpg,5.4,2022-08-11
508943,"[16, 35, 10751, 14]",Luca,en,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,344.222,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,7.9,2021-06-17
347201,"[16, 28, 35]",Boruto: Naruto the Movie,ja,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",335.472,/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,7.6,2015-08-07
1010819,"[16, 10751, 35, 878]",The Little Guy,en,Groot discovers a miniature civilization that believes the seemingly enormous tree toddler is the hero they’ve been waiting for.,289.478,/lPzcizL8PdS2U1q0rfhlVn00b9l.jpg,7.5,2022-08-10
1014676,"[10751, 35]",Ivy + Bean: The Ghost That Had to Go,en,"Cold, white mist. Clanking pipes. And an eerie voice that's coming from the drain. Is the school bathroom... haunted? Ivy and Bean are on the case!",335.268,/izm0ZVZlv7d2k9UAJKbwratJkFb.jpg,5.0,2022-09-02
929170,[35],Honor Society,en,"Honor is an ambitious high school senior whose sole focus is getting into Harvard, assuming she can first score the coveted recommendation from her guidance counselor, Mr. Calvin. Willing to do whatever it takes, Honor concocts a Machiavellian-like plan to take down her top three student competitors, until things take a turn when she unexpectedly falls for her biggest competition, Michael.",291.664,/61CZ4JxyaI462sFfLPhtyzRg4vv.jpg,8.0,2022-07-23
1010823,"[16, 10751, 878, 35]",Magnum Opus,en,"Groot sets out to paint a family portrait of himself and the Guardians, only to discover just how messy the artistic process can be.",274.385,/8p8JsKokKbuNCn9yBirAg1oEwGd.jpg,7.3,2022-07-18
585245,"[10751, 12, 35, 14]",Clifford the Big Red Dog,en,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",312.562,/oifhfVhUcuDjE61V5bS5dfShQrm.jpg,7.3,2021-11-10
795109,"[12, 35]",Catherine Called Birdy,en,A teenage girl in Medieval England navigates life and tries to avoid the arranged marriages her father maps out for her.,338.926,/a6welBP7DtjHDsr6fwT5IuCS33f.jpg,6.2,2022-09-23
639721,"[16, 12, 35, 10751, 14, 27]",The Addams Family 2,en,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,283.535,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,7.1,2021-10-01
676701,"[12, 16, 35, 10751, 14]",Tad the Lost Explorer and the Curse of the Mummy,es,"Tad would love for his archeologist colleagues to accept him as one of their own, but he always messes everything up. Tad accidentally destroys a sarcophagus and unleashes an ancient spell endangering the lives of his friends: Mummy, Jeff and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure that will take him from Mexico to Chicago and from Paris to Egypt, in order to put an end to the curse of the Mummy.",286.253,/yt0CGOtKbFGR4bqLnDyB0rJeUrZ.jpg,7.2,2022-08-24
862,"[16, 12, 10751, 35]",Toy Story,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",259.043,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,8.0,1995-10-30
667739,"[28, 35]",The Man from Toronto,en,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at a rental cabin.",317.486,/uTCfTibqtk4f90cC59bLPMOmsfc.jpg,6.6,2022-06-24
4247,[35],Scary Movie,en,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",289.717,/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,6.3,2000-07-07
436969,"[28, 35, 12]",The Suicide Squad,en,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",288.547,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,7.6,2021-07-28
585,"[16, 35, 10751]","Monsters, Inc.",en,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",241.66,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,7.8,2001-11-01
1010820,"[16, 10751, 35, 878]",Groot's Pursuit,en,"Groot investigates a spooky noise that’s been haunting the Quadrant, which leads to an intense dance off.",275.943,/z5AQHYTTx7DzG9CRd01ny9DtqNE.jpg,7.4,2022-08-10
287947,"[28, 35, 14]",Shazam!,en,A boy is given the ability to become an adult superhero in times of need with a single magic word.,228.157,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,7.0,2019-03-29
843543,"[10749, 35, 18, 878]",Meet Cute,en,"A wildly inventive deconstruction of the romantic comedy built around the question: What would you do if you could travel to your loved ones’ past, heal their traumas, fix their problems, and change them into the perfect partner?",272.022,/8NBlso3DuV3frqOzLZ4UYPMTqYu.jpg,5.7,2022-09-21
675445,"[16, 10751, 12, 35]",PAW Patrol: The Movie,en,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,266.901,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,7.4,2021-08-09
838916,[35],The Biggest Fan,fr,"Gérard Lanvin has an important role in a new blockbuster! Filming is about to begin in the South of France. On site, he meets Momo Zapareto, the pool boy at the house he is renting for the duration or the shoot. But Momo is a fan, a big fan… an uberfan! He has seen all his films and is soon doing all he can to make himself indispensable to his idol and the technical crew. For Gérard, the nightmare has just begun…",261.682,/gVLnRou0huNhM7pIULzQPeEk8EM.jpg,5.7,2022-05-18
826218,[35],Por los pelos,es,"Juanjo (Antonio Pagudo) is a forty-year-old man who, despite not having low self-esteem due to his baldness, his wife, Inma (Eva Ugarte), obsessed with image and aesthetics, is in charge of making him complex about it. On the other hand, his friend Sebas (Carlos Librado ""Nene"") is affected by his lack of hair and is willing to do whatever it takes to regain his younger version, something that affects his ex-wife, Sofía (Amaia Salamanca) , and their daughters. Ready for anything, both get into a little trouble to get the money to allow them to travel to Turkey and have a hair transplant. In Istanbul they meet Rayco (Tomy Aguilera), a young reggaeton singer who is having great success, but after discovering his alopecia at a concert, he needs an urgent hair transplant. In this way, the three of them will try to seek happiness through aesthetics, but perhaps they will discover that there is something far beyond the physical.",295.829,/l1gpVietOZl6UPfNY3zxaLkEPci.jpg,7.4,2022-08-12
293660,"[28, 12, 35]",Deadpool,en,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",255.34,/zq8Cl3PNIDGU3iWNRoc5nEZ6pCe.jpg,7.6,2016-02-09
635891,[35],Clerks III,en,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",330.166,/apzIqZIQLc8fNx5nbbcSSfPFtax.jpg,6.9,2022-09-04
862551,[35],Me Time,en,"With his family away, a devoted stay-at-home dad enjoys his first me time in years by joining his hard-partying old friend on a wild birthday adventure.",291.739,/bkjPoisqAavXUvtoirxTEcLLQyI.jpg,6.1,2022-08-26
512195,"[28, 35, 80, 53]",Red Notice,en,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",281.461,/lAXONuqg41NwUMuzMiFvicDET9Y.jpg,6.8,2021-11-04
833950,"[35, 10749, 53]",Little Lies,es,"Amidst the problems in their childless marriage, Matías and Eva try their hand at matchmaking, setting up their friend Barbara with the man who seems perfect, Julián. Once they realize that Julian is not what he seems, they try to warn Barbara away, but she may already be too infatuated.",287.7,/s3NoPF6LAKDl3KUGkZsYPX9ionc.jpg,7.7,2022-09-21
936074,"[35, 18]",Tenor,fr,"While working part-time as a food deliveryman, Antoine, an aspiring young rapper from the suburbs of Paris, meets Mrs. Loiseau, an eminent teacher at the Paris Opéra. Stunned by the young man's raw talent, she introduces him to the world of opera. As Antoine becomes one of Mrs. Loiseau's students, he hides his new dream from his friends and family, fearing that they won’t understand – this double life burdens him... Somewhere in between the gilded and uptight Parisian upper-class, and the harsh yet free-spirited and familiar suburbs he grew up in, Antoine will have to find his own voice.",266.542,/14195Sv9rUHXJAuWbjFDtRQMUCf.jpg,7.3,2022-05-04
877183,"[16, 35, 14]",The Simpsons in Plusaversary,en,"The Simpsons host a Disney+ Day party and everyone is on the list… except Homer. With friends from across the service and music fit for a Disney Princess, Plusaversary is Springfield's event of the year.",247.071,/p5jzbffrXuBTjsiwrQ3aOMTrvCj.jpg,6.5,2021-11-12
589754,"[14, 12, 35]",The Last Warrior: Root of Evil,ru,"Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie.",270.907,/eixUfuwOxwFxsyGBavdAo1AnTPh.jpg,7.0,2021-01-01
529203,"[16, 10751, 12, 14, 35]",The Croods: A New Age,en,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",251.046,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,7.6,2020-11-25
425909,"[14, 35, 12]",Ghostbusters: Afterlife,en,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",261.638,/xCTn3IA729UuyvB4rY65fiOOzUv.jpg,7.6,2021-11-11
808,"[16, 35, 14, 12, 10751]",Shrek,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",218.166,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,7.7,2001-05-18
613093,"[35, 27, 10752]",Valley of the Dead,es,"During the Spanish Civil War, sworn enemies must work together when they encounter flesh-eating zombies created in a Nazi experiment.",274.46,/avokvOwhjVR9GgISsSSgb2A343G.jpg,6.3,2020-10-08
705861,"[18, 35]",Hustle,en,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",233.048,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,7.9,2022-06-03
425,"[16, 35, 10751, 12]",Ice Age,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",197.062,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,7.3,2002-03-10
383498,"[28, 35, 12]",Deadpool 2,en,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,225.014,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,7.5,2018-05-10
11932,"[35, 27, 53]",Bride of Chucky,en,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",227.995,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,6.0,1998-10-16
762968,[35],Do Revenge,en,A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.,221.081,/akIjKJDHcVN4bzifcEarKVPNpoa.jpg,6.5,2022-09-14
892527,"[12, 35, 10751]",King,fr,"King, a trafficked lion cub, escapes from the airport and takes refuge with Inès and Alex, who then have the crazy idea of getting him back to Africa. Anything can happen when Max their kooky grandfather, decides to join the adventure.",236.272,/kEyi52oFS45X5sb78kAMnfrenxm.jpg,6.7,2022-02-16
587272,[35],Father There Is Only One,es,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",241.499,/tW6V8C81lzYuRy8yFe1dvvGhL4j.jpg,7.7,2019-08-02
531219,"[12, 14, 35]",Roald Dahl's The Witches,en,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",225.278,/b1C0FuXp4wiPmHLVKq4kwtDMgK6.jpg,6.4,2020-10-25
379686,"[10751, 16, 35, 878]",Space Jam: A New Legacy,en,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",213.907,/5bFK5d3mVTAvBCXi5NPWH0tYjKl.jpg,7.0,2021-07-08
