id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
801335,"[80, 53, 10770]",Girl in the Basement,en,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",130.222,/qmddUxRwbsxHa7oEXm4PWh1KZe8.jpg,8.0,2021-02-27
441168,"[18, 10770]",From Straight A's to XXX,en,"When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",132.028,/pv5n66n3J9DzNeEzGymhQ0q2FcS.jpg,5.7,2017-02-11
805411,"[16, 10770, 35, 10751, 18]",Descendants: The Royal Wedding,en,"Happily-ever-after continues for Auradon's power couple as they prepare to say ""I do"" at an epic celebration with their friends and family, but Hades threatens to ruin it all.",112.201,/tK5xU4x7w9npLUYT5xZJ4RvVlsM.jpg,6.8,2021-08-13
677638,"[16, 12, 10751, 35, 10770]",We Bare Bears: The Movie,en,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",85.372,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,7.8,2020-06-30
671583,"[14, 10751, 10770]",Upside-Down Magic,en,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",96.006,/h9vTJ78h0SASYUxg4jV0AQ00oF2.jpg,7.2,2020-07-31
506574,"[10751, 10770, 10402, 12, 14]",Descendants 3,en,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,91.82,/7IRy0iHdaS0JI3ng4ZYlk5gLSFn.jpg,7.8,2019-08-02
277217,"[10751, 10402, 12, 35, 14, 10770]",Descendants,en,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",82.043,/65DkgHPSLVjgr6IYkpY9Aqqqid5.jpg,7.1,2015-07-31
523931,"[28, 878, 27, 10770]",Megalodon,en,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",86.54,/hES2eVAbVt08JJTqgu3jmI34Yxx.jpg,5.6,2018-08-10
7342,"[18, 27, 10770]",Carrie,en,"Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",83.911,/knjeEeeyIwDkUtZwDfJOcUIuNdB.jpg,6.1,2002-11-04
831223,"[10770, 53, 80]",Gone Mom: The Disappearance of Jennifer Dulos,en,"Jennifer Dulos, the wealthy, Connecticut mother-of-five who mysteriously vanished.",97.625,/mzTNGnLG6LTHmrqrY0IADHDuyOJ.jpg,7.8,2021-06-05
594328,"[10751, 16, 878, 35, 10770]",Phineas and Ferb: The Movie: Candace Against the Universe,en,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",63.818,/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,7.3,2020-08-28
762879,"[10751, 35, 14, 10770]",Christmas ...Again?!,en,"Rowena ""Ro"" is a high-spirited 11-year-old hoping to add more spunk to her Christmas celebrations when her parents’ divorce is going anything but smoothly.",79.432,/89kgeIn5Cz7u8qRtyts3oyXmx8S.jpg,6.8,2021-12-03
943533,"[53, 10770]",Stalked by a Prince,en,"Publicist Alyssa Banks thinks she’s woken up in a fairy tale when she meets Jack, a British Prince. At first, everything seems to be going great–Jack wines and dines Alyssa, taking her to extravagant meals, on romantic helicopter rides over Los Angeles, and whisking her away to Europe on a private jet. But Alyssa’s dream quickly turns into a nightmare when the volatile Prince refuses to let Alyssa leave his family’s luxurious estate in the English countryside. As Alyssa desperately tries to escape, she soon finds a way to turn the tables on her not-so-perfect Prince.",71.875,/jcw1gEC3b2u54cwIxf5xGdDxntX.jpg,4.0,2022-02-27
1017619,"[99, 36, 10770]",13:14: The Challenge of Helping,es,"On September 19, 2017, at 1:14 p.m., an earthquake devastated Mexico City and its environs. Immediately, citizens mobilized to help, including the actor and youtuber Juanpa Zurita who quickly organized a group of friends that included singers, actors, content creators and other celebrities from the world of entertainment who helped him raise funds for the reconstruction of the city.",69.936,/5dwR8Qj1uKXYfJAekOfctuiJzAz.jpg,5.0,2022-09-16
417320,"[10751, 10402, 14, 10770, 12, 28, 10749]",Descendants 2,en,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",56.114,/8BNyZlBk4Hs92z6UrvFDjvx3yMb.jpg,7.4,2017-07-21
480157,"[27, 10770]",House of the Witch,en,"A group of high-school kids set out to play a Halloween prank at an abandoned house, but once they enter they become victims of a demonic witch who has set her wrath upon them.",72.573,/cg6xjZOnGsYYqC7SH3o8oJV9Vr1.jpg,4.7,2017-10-07
359983,"[10751, 10770, 16]",The Lion Guard: Return of the Roar,en,"Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",62.795,/duqg6CiSik02nSXjiQHo8TcwY4b.jpg,6.6,2015-11-22
789708,"[16, 12, 14, 10751, 10770]",Hilda and the Mountain King,en,"When Hilda wakes up in the body of a troll, she must use her wits and courage to get back home, become human again — and save the city of Trolberg.",63.15,/rrptA8O0FNDXJhuA3n2b6YcLgdp.jpg,7.5,2021-12-30
37211,"[16, 35, 10751, 9648, 10770]",Scooby-Doo! and the Reluctant Werewolf,en,"Shaggy is turned into a werewolf, and it's up to Scooby, Scrappy and Shaggy's girlfriend to help him win a race against other monsters, and become human again.",50.654,/cXUQuHnNBxFSZAmYfogMfrcvMk7.jpg,7.4,1988-11-13
591278,"[99, 10770]",Game of Thrones: The Last Watch,en,"For a year, acclaimed British filmmaker Jeanie Finlay was embedded on the set of the hit HBO series “Game of Thrones,” chronicling the creation of the show’s most ambitious and complicated season.  Debuting one week after the series 8 finale, GAME OF THRONES: THE LAST WATCH delves deep into the mud and blood to reveal the tears and triumphs involved in the challenge of bringing the fantasy world of Westeros to life in the very real studios, fields and car-parks of Northern Ireland.  Made with unprecedented access, GAME OF THRONES: THE LAST WATCH is an up-close and personal portrait from the trenches of production, following the crew and the cast as they contend with extreme weather, punishing deadlines and an ever-excited fandom hungry for spoilers.  Much more than a “making of” documentary, this is a funny, heartbreaking story, told with wit and intimacy, about the bittersweet pleasures of what it means to create a world – and then have to say goodbye to it.",54.296,/tVyKpOYDtKzs4SOYCbZn4YNFWHI.jpg,7.1,2019-05-26
12536,"[35, 10751, 10770]",Home Alone 4,en,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",39.636,/lL2Ri3PHs9V1ot3V8ZUvrtFgj9h.jpg,4.5,2002-11-03
115290,"[18, 12, 10749, 10770]",Blue Lagoon: The Awakening,en,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,41.436,/ptsBY9Aqo4Mn0V1krI5s8WfFxzW.jpg,6.5,2012-06-16
451156,"[53, 10770]",Infidelity in Suburbia,en,"With her husband away at work, and her son at school, Laura dreams of a home-renovation project to supplant her restless days. Elliott, her irresistibly hot private contractor, soon fulfills her more forbidden dreams.",55.98,/gKyvJ8u2US61pHR56C2DoVbwnu.jpg,6.2,2017-02-25
291167,"[12, 878, 10770, 27, 14, 9648]",Crystal Skulls,en,A millionaire philanthropist collects the famous Chrystal Skulls trying to tap into their ancient powers. It is up to a team lead by a college professor whose father disappeared searching for the 13th skull to save the world when the first 12 skulls are united and reek havoc on the earth without the control of the 13th skull.,67.498,/8LibYV8Jf8BbVZvCh26LJo69oxe.jpg,5.0,2014-08-12
317960,"[28, 12, 14, 10770]",Viking Quest,en,"Erick, a young Viking warrior, joins forces with a rival clan in order to rescue a kidnapped princess from the great Midgard Serpent. It's a perilous task with a risk far greater than merely their own lives; by rescuing the princess, they might cause Ragnarök - the end of the world.",54.269,/grma5z8uPKan8IR4DdtXm1g2BWz.jpg,4.4,2014-10-07
854442,"[53, 10770, 18]",Next-Door Nightmare,en,"When young couple Sarah and Kyle move next door to Helen, a charismatic older woman, they have no idea she's a deeply disturbed psychopath who will stop at nothing to become Sarah's surrogate mother, and grandmother to the child she is expecting. Julia Borsellino, Mark Taylor, Deborah Grover, Marium Carvell star. (2021)",56.165,/lkCi5Cm71QqHEwuIppWoI7paiZn.jpg,5.0,2021-07-08
743904,"[16, 10751, 10770]","Curious George: Go West, Go Wild",en,"While farm-sitting, George accidentally lets the farm animals escape. Ted, George and wannabe cowboy Emmett must round 'em up, accounting for every animal -- and emerging with some new skills, to boot.",44.755,/7WWOiP8F6PHjXpJrnRZfvO2XNW.jpg,6.1,2020-09-08
537061,"[16, 10751, 14, 10770, 878, 12, 10402]",Steven Universe: The Movie,en,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",49.582,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,8.3,2019-09-02
826914,"[35, 10751, 10770]",Muppets Haunted Mansion,en,Gonzo is challenged to spend one night in The Haunted Mansion on Halloween night.,40.102,/yTQbZCxZ4amGZKC9ETjTr7ZAH7L.jpg,6.6,2021-10-08
354857,"[16, 35, 878, 10770]",Regular Show: The Movie,en,"To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach.",37.372,/p44RoW4naoE1nlSGOqqT0J2pc09.jpg,7.8,2015-09-01
11508,"[10751, 35, 14, 10770]",Addams Family Reunion,en,"The Addams Family goes on a search for their relatives. Gomez and Morticia are horrified to discover that Grandpa and Grandma Addams have a disease that is slowly turning them ""normal"". The only chance they have of a cure is to find a family member hoping that they know a home remedy.",37.534,/XtfNBKnLDpg1waJhDF5FAd5OEX.jpg,4.7,1998-12-24
599521,"[10402, 10749, 10770]",Z-O-M-B-I-E-S 2,en,"Zed and Addison are back at Seabrook High, where, after a groundbreaking semester, they continue to steer both their school and community toward unity. But the arrival of a new group of outsiders – mysterious werewolves – threatens to shake up the newfound peace and causes a rift in Zed and Addison’s budding romance.",37.462,/frTwEqSMWQ27oQeuiBO5PT0ZNqq.jpg,7.7,2020-06-13
483980,"[10402, 14, 35, 10749, 10770]",Z-O-M-B-I-E-S,en,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",38.753,/6S9O5U7Ietqh6zTtZhGbhbA3Pze.jpg,7.4,2018-02-16
978723,"[99, 10770]",Explorer: The Deepest Cave,en,Follows renowned cave explorer Bill Stone as he and his team push the boundaries of what has ever been done before as they attempt one of the greatest achievements of modern exploration — to set a new world record by venturing into the bottom of what is thought to be the deepest cave in the world.,49.148,/8b20mh53srwGzvkufk59dcWO4OG.jpg,4.3,2022-05-30
205081,"[16, 878, 10770, 12, 10751, 35, 14, 9648]",Codename: Kids Next Door - Operation Z.E.R.O.,en,"The villains of the Kids Next Door, lead by Father, join forces to resurrect the Ultimate Evil, Grandfather, a tyrant who once ruled the world many years ago when most of the villains were themselves kids. However, Father disgraced him that he can't even try to destroy the KND and the Villains were quickly betrayed when they are turned into Senior Citizombies, creatures that are immortal and can transform any living creature into one of them and slaves who are forced to make Tapioca to refuel Grandfather so he can find and destroy the Book of K.N.D.",44.052,/fwgLVVHcDT2XtR3I9ozHN2CwC0v.jpg,8.1,2006-08-10
19458,"[10751, 10770, 35, 18]",Princess Protection Program,en,"When her nation is invaded, a young princess is taken into the Princess Protection Program. She is relocated to Louisiana, where she stays with a covert agent and his tomboyish daughter, and must learn how to behave like an ordinary teenager.",38.02,/aKs0ufPp0agLptnhEutDOlfwfdH.jpg,6.6,2009-05-20
922885,"[10770, 9648, 53, 35]",Laura y el misterio del asesino inesperado,es,"After years of leave, Laura Lebrel returns to action. Lydia asks him for help on a case: Eugenio Ortiz, Laura's former instructor, has been murdered. But a new detective, Hector, finds evidence that incriminates Laura. She asks to be allowed to find the killer and Lydia gives her 24 hours to solve the case before arresting her.",49.694,/p6T9g5a227cUs4rlTlaxo8QAqIf.jpg,6.9,2022-01-13
849938,"[10770, 53]",Framed by My Husband,en,"A woman agrees to help her husband pay off an extortionist, but when the blackmailer is murdered she becomes the prime suspect, and discovers that the man she married has been leading a deadly double life.",38.295,/kPs3o3EfV1ZfS79JmTKpAO7wVFY.jpg,5.0,2021-07-10
20544,"[10770, 18]",Something the Lord Made,en,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,42.253,/AtI5X2UkM08XjGGjB3okULwxpRw.jpg,7.8,2004-05-30
375846,"[53, 10770]",Bad Sister,en,"As a top student at St. Adeline's Catholic Boarding School, Zoe senses that something is not quite right about the school's new nun-- a sense proven to be true when it is revealed the ""good' nun is an imposter with a fatal attraction to Zoe's brother.",27.927,/jKrIlgfJPIWNeowaOZPBZuOPmq0.jpg,6.8,2015-08-24
19593,"[28, 18, 878, 10770]",The Death of the Incredible Hulk,en,"During the critical experiment that would rid David Banner of the Hulk,a spy sabotages the laboratory. Banner falls in love with the spy, Jasmin, who performs missions only because her sister is being held hostage by Jasmin's superiors. Banner and Jasmin try to escape from the enemy agents to rebuild their lives together, but the Hulk is never far from them.",33.124,/6q6CviMLR97ssODmKhxgyxQuoYp.jpg,5.0,1990-02-18
387893,"[12, 16, 35, 10751, 10770]",Ice Age: The Great Egg-Scapade,en,"A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.",32.388,/ysQqYp9G37Q114Nc6uvCHbDmaj6.jpg,6.4,2016-03-19
10947,"[35, 18, 10751, 10402, 10749, 10770]",High School Musical,en,"Troy, the popular captain of the basketball team, and Gabriella, the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself.",41.487,/1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg,6.6,2006-01-20
379170,"[80, 18, 9648, 10770]",Sherlock: The Abominable Bride,en,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,31.511,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,7.9,2016-01-01
21481,"[35, 18, 10751, 14, 10770]",Twitches,en,"Twins separated at birth, Camryn and Alex meet by chance for the first time on their 21st birthday and discover they're witches with the power to save their homeland of Coventry from the evil that threatens it. But when Camryn leaves Alex to face the darkness alone, will Coventry be doomed? Or will the sisters multiply their magic by standing together?",32.682,/oQ2wWWefU2flwuPgdIkLGhPq6Tk.jpg,6.8,2005-10-14
26736,"[10751, 10770, 12, 35, 18, 14]",Wizards of Waverly Place: The Movie,en,A young wizard accidentally conjures a spell that puts her family in jeopardy.,34.887,/reHGWHlF5tHwFQiFmsWHn9gwIpq.jpg,6.6,2009-08-28
46169,"[18, 10751, 14, 10770]",Twitches Too,en,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",34.486,/70aurzbqFMuJnwhIVW2aXeyzBAp.jpg,6.8,2007-10-12
1027351,"[10770, 35, 18, 10749]",A Kismet Christmas,en,"Sarah is a children’s book author who returns to her hometown, where she reconnects with her family and Travis, her teenage crush. She soon discovers that a long-held family legend might actually be true.",31.178,/iQE2kNsCX7qCZ6NXBlguIYW1uHa.jpg,0.0,2022-10-23
1010711,"[10770, 35, 10749]",Destined at Christmas,en,"Kim and Theo meet in the midst of Black Friday shopping madness but there's a definite spark between them. When a power outage causes some panic at a store, the couple gets separated. With Christmas coming, there should be plenty of distractions but neither Kim nor Theo can forget the other. Both yearn to find each other but how with so little information to go on?",41.131,/tFkFZCtrSZg30DgqCvXSqM8Wqtb.jpg,0.0,2022-10-22
47626,"[16, 14, 10751, 12, 35, 10770]",Legend of the BoneKnapper Dragon,en,"The film follows Hiccup and his young fellows accompanying their mentor, Gobber, on a quest to kill the legendary Boneknapper Dragon. An extra that accompanies the film ""How to Train Your Dragon"".",31.895,/fZHv7GYkS9wnalxvQ2G3ek8ZU3D.jpg,6.7,2010-10-14
1028996,"[10770, 35, 10749]",Star-Crossed Romance,en,"When Denver’s preeminent sportscaster, competitive single-mother Piper, is called to her son’s school for a bullying incident, she dreads her time wasted. But when she meets the victim’s equally-stubborn single father, Erik, the principal demands they give their kids the attention they deserve – by teaming up to stage the school play, Romeo and Juliet. Piper must get past her immature ego, face her burgeoning feelings, and figure out how to operate a hot-glue gun – and all before opening night!",26.985,/eZ08w8c45npHtowFII7ny07iNSZ.jpg,0.0,2022-10-23
13382,"[16, 10751, 10770]",Rudolph the Red-Nosed Reindeer,en,"Sam the snowman tells us the story of a young red-nosed reindeer who, after being ousted from the reindeer games because of his glowing nose, teams up with Hermey, an elf who wants to be a dentist, and Yukon Cornelius, the prospector. They run into the Abominable Snowman and find a whole island of misfit toys. Rudoph vows to see if he can get Santa to help the toys, and he goes back to the North Pole on Christmas Eve. But Santa's sleigh is fogged in. But when Santa looks over Rudolph, he gets a very bright idea...",23.36,/WvJj5TsW3lPJcbbvZtJazsFhvY.jpg,7.3,1964-12-06
1027358,"[10770, 35, 18, 10749]",We Need a Little Christmas,en,Julie is adjusting to being a single mother to a grieving child while facing her first Christmas without her husband when she develops an unexpected friendship with her older neighbor Irene.,44.468,/n2TIUpxs4I9cfNOqVx8LVvg9qye.jpg,6.0,2022-10-22
51482,"[10770, 80, 18, 14, 53, 16]",Death Note Relight 1: Visions of a God,ja,"Yagami Light is an ace student with great prospects, who's bored out of his mind. One day he finds the ""Death Note"": a notebook from the realm of the Death Gods, with the power to kill people in any way he desires. With the Death Note in hand, Light decides to create his perfect world, without crime or criminals. However, when criminals start dropping dead one by one, the authorites send the legendary detective L to track down the killer, and a battle of wits, deception and logic ensues...this was aired on Japanese tv shortly after the death note anime was completed, this special basically re-cuts the first 26 episodes of the series into a two hour movie with some new scenes and dialogue added and the story is seen from ryuk's viewpoint.",29.92,/2cF6EOgr3kNTD6C7FLQS1MnibpJ.jpg,7.9,2007-08-31
228088,"[99, 10770]",Once Upon a Time: The Super Heroes,fr,"The historical saga of American superheroes. Born in the period between the Great Depression and the World War II to combat the hobgoblins of the modern world, these mutant human beings with superhuman powers colonized the funny papers, radio dramas, television and films, to become a truly national industry in the United States: they gave expression to the fears and obsessions of the twentieth century and bolstered American ideals.",29.447,/b6760qS8pEb3elWp4e7KPQsGliC.jpg,6.5,2001-12-23
13649,"[35, 18, 10751, 10402, 10749, 10770]",High School Musical 2,en,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",31.083,/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,6.5,2007-08-17
759418,[10770],In Search of the Sanderson Sisters: A Hocus Pocus Hulaween Takeover,en,"""In Search of the Sanderson Sisters"" is a hilarious mockumentary to benefit The New York Restoration Project, starring ""Hocus Pocus's"" Bette Midler, Kathy Najimy, and Sarah Jessica Parker.",32.301,/py5f8qrq2sovVNnB0YtfzsJcGuL.jpg,7.0,2020-10-30
833097,"[10749, 35, 10770]",Falling for Christmas,en,"A newly engaged and spoiled hotel heiress finds herself in the care of a handsome, blue-collar lodge owner and his precocious daughter after getting total amnesia in a skiing accident.",36.022,/mjijEDY0ZqdZONfMfngXk4qVRAw.jpg,0.0,2022-11-10
1030027,"[99, 10770]",Shadows: The Making Of Nope,en,"Jordan Peele, along with the cast and crew, takes you deep inside the making of Nope with this revealing and immersive 55-minute exclusive look behind the scenes.",40.781,/dtFR5AXvWlpLY63jCLMYvwyiRJ9.jpg,0.0,2022-10-25
79218,"[16, 10751, 10770]",Ice Age: A Mammoth Christmas,en,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",29.258,/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg,6.4,2011-11-24
138038,"[10751, 35, 878, 10770]",Girl vs. Monster,en,Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.,22.538,/loYCEzuOt70tTgd1JhBfIfIBbHb.jpg,6.3,2012-10-12
1033628,"[53, 18, 10770]",Swindler Seduction,en,"Louisa meets entrepreneur Steve at a bar. After 48 blissful hours, Steve disappears and Louisa realizes she's been cheated out of thousands of dollars. Louisa later learns she's pregnant and Steve has an identical twin, another romantic con artist.",27.981,/wSTKO1EOkkAJJyZTLsNootDv2nT.jpg,8.0,2022-10-22
71689,"[16, 35, 10751, 10770, 12, 878]",Phineas and Ferb: The Movie: Across the 2nd Dimension,en,"Phineas and Ferb get trapped in an alternate dimension where the evil Doofenshmirtz rules the tri-state area. They must find a way back home with the help of their pet platypus named Perry, who they discover is a secret agent.",26.718,/elkCKZd5aZyToTIhVWN0uUlel8y.jpg,6.9,2011-08-05
44244,"[35, 10402, 10770]",Camp Rock 2: The Final Jam,en,"Mitchie can't wait to go back to Camp Rock and spend the summer making new music with her friends and superstar Shane Gray. But the slick new camp across the lake, Camp Star, has drummed up some serious competition – featuring newcomers Luke and Dana. In a sensational battle of the bands, with Camp Rock's future at stake, will Camp Star's flashy production and over-the-top antics win out, or will Camp Rockers prove that music, teamwork, and spirit are what truly matter?",27.893,/8RSdWqC259zR72Jjo6ANAM4ndhM.jpg,6.3,2010-09-17
1027338,"[10770, 35, 10749]",We Wish You a Married Christmas,en,"Becca and Robby are a married couple having a hard time connecting with each other as the holidays approach. Just before Christmas, they head to a cozy Vermont inn at the advice of their marriage coach so they can recharge. Their weekend away gets unexpectedly extended when a mishap puts their car out of commission and just may put them on the road to a very happily married Christmas.",27.25,/cZjDTEpZ0SPER7NuuIIjPlGwEP8.jpg,0.0,2022-10-22
79113,"[35, 10751, 10770, 10749]",A Princess for Christmas,en,"After her sister and brother-in-law's tragic death, an American woman who is the guardian for her young niece and nephew is invited to a royal European castle for Christmas by her late brother-in-law's father, the Duke of Castlebury. Feeling out of place as a commoner, she is determined to give her family a merry Christmas and surprises herself when she falls for a handsome prince.",27.082,/8B0GaAebFRWek6tGSqWAeyJOIp6.jpg,7.1,2011-12-03
